"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
9.30998677850867e-217,1.10414431114785,0.572,0.272,2.7929960335526e-213,"Ciliated","CYB561"
1.66965069865314e-216,1.18458328876085,0.564,0.17,5.00895209595943e-213,"Ciliated","IQCB1"
5.40152507666915e-215,1.8581981858459,0.571,0.036,1.62045752300074e-211,"Ciliated","LRRC34"
7.08500483782895e-215,1.37991764448731,0.581,0.134,2.12550145134869e-211,"Ciliated","ENKD1"
1.21844223302133e-214,0.997495654554676,0.603,0.302,3.655326699064e-211,"Ciliated","PGM2L1"
5.8427540560639e-214,1.88123284363591,0.539,0.076,1.75282621681917e-210,"Ciliated","MUC12"
1.24168618764518e-213,1.09829477313768,0.584,0.277,3.72505856293553e-210,"Ciliated","SUN1"
2.00400222307769e-213,1.42758426371292,0.573,0.117,6.01200666923307e-210,"Ciliated","ANKMY1"
3.51467907881227e-213,0.965630033234672,0.344,0.069,1.05440372364368e-209,"Ciliated","GNB4"
5.00761416396204e-212,1.15841578142948,0.558,0.249,1.50228424918861e-208,"Ciliated","IQCK"
1.41240091081854e-211,0.909250077163035,0.348,0.067,4.23720273245563e-208,"Ciliated","NMNAT2"
7.74320929668002e-211,1.17151952049108,0.571,0.229,2.32296278900401e-207,"Ciliated","MYCBP"
2.43902704071369e-209,0.827183739349364,0.594,0.315,7.31708112214108e-206,"Ciliated","CLSTN1"
1.07934126465389e-208,1.41686801625762,0.568,0.125,3.23802379396168e-205,"Ciliated","ICA1L"
2.86049043341541e-208,0.590343884627852,0.275,0.017,8.58147130024622e-205,"Ciliated","BTG4"
3.75738862549837e-207,1.82910757616694,0.558,0.026,1.12721658764951e-203,"Ciliated","CFAP299"
1.58916805801811e-205,0.761224795328563,0.588,0.291,4.76750417405432e-202,"Ciliated","ENAH"
8.76369255754898e-205,0.827977783479957,0.328,0.077,2.62910776726469e-201,"Ciliated","FAM13C"
2.36493993082853e-204,1.73920887639129,0.571,0.041,7.0948197924856e-201,"Ciliated","CFAP47"
5.7815580882969e-204,1.3974299850397,0.563,0.107,1.73446742648907e-200,"Ciliated","PLEKHG7"
6.80530305462407e-204,1.34379982318292,0.561,0.115,2.04159091638722e-200,"Ciliated","IFT140"
4.25931281031959e-202,1.21203983262195,0.574,0.295,1.27779384309588e-198,"Ciliated","AKR1A1"
5.40632568502719e-202,1.14680489424931,0.604,0.339,1.62189770550816e-198,"Ciliated","ADGRF1"
5.69736639837637e-202,0.630146293299099,0.588,0.279,1.70920991951291e-198,"Ciliated","PDLIM1"
8.27647790413579e-202,1.57911435241873,0.578,0.04,2.48294337124074e-198,"Ciliated","GRIN3B"
1.36333909187803e-201,1.31973198605081,0.556,0.119,4.0900172756341e-198,"Ciliated","CAPS2"
2.12174995643763e-201,1.1276661920301,0.566,0.283,6.36524986931288e-198,"Ciliated","KIF21A"
3.04898487640967e-199,1.03264250528659,0.563,0.297,9.146954629229e-196,"Ciliated","TRIM29"
3.4630717903999e-199,1.26742118000523,0.575,0.161,1.03892153711997e-195,"Ciliated","ANKRD42"
2.97227080385815e-198,1.34753873493537,0.576,0.193,8.91681241157444e-195,"Ciliated","SFXN3"
3.26219393471427e-197,1.21437768241722,0.566,0.217,9.7865818041428e-194,"Ciliated","FAM13A"
2.94749238277705e-195,1.79127181686905,0.554,0.039,8.84247714833115e-192,"Ciliated","TMEM212"
8.10778256832023e-195,1.47209683749361,0.587,0.144,2.43233477049607e-191,"Ciliated","C9orf72"
2.14298534478286e-194,1.67024897001165,0.546,0.04,6.42895603434857e-191,"Ciliated","MDH1B"
2.58720231570021e-194,1.07947585213533,0.563,0.255,7.76160694710064e-191,"Ciliated","MED31"
3.36873077600921e-194,1.14855211170197,0.573,0.243,1.01061923280276e-190,"Ciliated","RHPN2"
7.23182299035931e-193,1.24572682843895,0.573,0.194,2.16954689710779e-189,"Ciliated","CCP110"
2.36892150751566e-192,1.6247224903781,0.575,0.107,7.10676452254699e-189,"Ciliated","GDA"
2.50902331671829e-192,0.987945663839975,0.559,0.261,7.52706995015487e-189,"Ciliated","ENPP4"
5.02246433266734e-192,1.68196429571608,0.555,0.029,1.5067392998002e-188,"Ciliated","C1orf158"
1.89237323333091e-191,1.07251514307226,0.577,0.308,5.67711969999272e-188,"Ciliated","GSN"
2.16971963159189e-190,1.14426538075082,0.549,0.263,6.50915889477568e-187,"Ciliated","TIMM10B"
3.11987248990012e-190,1.2585068335687,0.572,0.149,9.35961746970035e-187,"Ciliated","UNC119B"
1.49511581534474e-189,1.67369160908628,0.53,0.127,4.48534744603422e-186,"Ciliated","TRNP1"
5.45900519975562e-189,1.03597007441511,0.602,0.316,1.63770155992669e-185,"Ciliated","SYNE2"
2.15913882518069e-186,1.1719776640428,0.551,0.236,6.47741647554207e-183,"Ciliated","CCDC88C"
1.01647474432898e-185,0.87011118022679,0.556,0.331,3.04942423298695e-182,"Ciliated","PARP14"
5.31587172489612e-185,2.17670389516,0.544,0.078,1.59476151746883e-181,"Ciliated","RSPH9"
2.54667966990203e-184,1.58463129365108,0.542,0.028,7.6400390097061e-181,"Ciliated","ODAD3"
3.06493980989521e-183,1.0676220024491,0.555,0.22,9.19481942968562e-180,"Ciliated","KIFAP3"
4.88114098795938e-183,0.867203007418049,0.371,0.125,1.46434229638781e-179,"Ciliated","KCNJ2"
5.45098474129969e-182,1.22741613363013,0.544,0.296,1.63529542238991e-178,"Ciliated","ALDH1A1"
1.68522110510554e-181,1.41908599802773,0.535,0.065,5.05566331531661e-178,"Ciliated","IGFBP5"
1.08358827285656e-180,0.587227651802223,0.305,0.052,3.25076481856969e-177,"Ciliated","WDR86"
1.8682577529319e-179,1.29910142198336,0.561,0.189,5.60477325879571e-176,"Ciliated","EPPK1"
4.55487802044531e-179,1.67273962611847,0.533,0.035,1.36646340613359e-175,"Ciliated","KCNRG"
6.19222016275429e-179,1.41167856351886,0.568,0.128,1.85766604882629e-175,"Ciliated","IFT122"
5.80031022745165e-177,1.33096698034854,0.564,0.111,1.74009306823549e-173,"Ciliated","TTLL7"
5.86561756529735e-177,1.02951530514017,0.56,0.265,1.7596852695892e-173,"Ciliated","CASZ1"
8.31361597796072e-177,1.26672780445708,0.521,0.123,2.49408479338822e-173,"Ciliated","NSUN7"
1.35699856930701e-176,1.03635060116346,0.569,0.307,4.07099570792104e-173,"Ciliated","INPP4B"
7.47600632956989e-176,1.68767783967263,0.545,0.035,2.24280189887097e-172,"Ciliated","VWA3B"
1.37632240856925e-173,1.19181661364195,0.582,0.358,4.12896722570776e-170,"Ciliated","TMC5"
1.52143748057252e-172,1.7754283421467,0.508,0.052,4.56431244171755e-169,"Ciliated","TRIP13"
1.56503061330075e-172,0.925376658735517,0.556,0.286,4.69509183990226e-169,"Ciliated","DAPP1"
6.52222294177119e-172,0.980973213012569,0.534,0.27,1.95666688253136e-168,"Ciliated","RSRP1"
9.40111529780573e-172,1.67937655764103,0.544,0.052,2.82033458934172e-168,"Ciliated","C2orf81"
6.19444898645716e-171,0.466031662696945,0.269,0.048,1.85833469593715e-167,"Ciliated","LAMA2"
1.03511706031445e-170,1.64083758730964,0.538,0.071,3.10535118094335e-167,"Ciliated","SAMD15"
1.41066220233585e-170,0.967381829702433,0.573,0.295,4.23198660700756e-167,"Ciliated","EXPH5"
6.04788942522474e-169,1.88746811368604,0.533,0.125,1.81436682756742e-165,"Ciliated","DIAPH2"
2.10037962574957e-168,0.921595665659966,0.575,0.306,6.30113887724872e-165,"Ciliated","DGKH"
3.2330122550431e-168,1.04607493635244,0.566,0.229,9.69903676512929e-165,"Ciliated","IQCA1"
5.54920076569393e-167,0.980910876578021,0.54,0.301,1.66476022970818e-163,"Ciliated","ELK3"
2.93931687991377e-166,1.19553771780365,0.561,0.228,8.81795063974132e-163,"Ciliated","DUOX1"
2.68868109546499e-165,1.68049238505153,0.558,0.06,8.06604328639498e-162,"Ciliated","TTC21A"
3.74353385709856e-165,1.59333207941602,0.542,0.033,1.12306015712957e-161,"Ciliated","FAM81A"
4.17216983569401e-164,0.851315263840416,0.549,0.306,1.2516509507082e-160,"Ciliated","DUSP14"
1.70352532611664e-163,1.91318955431594,0.546,0.04,5.11057597834991e-160,"Ciliated","EFHB"
3.14800750821187e-162,1.18768547771818,0.533,0.141,9.44402252463561e-159,"Ciliated","SANBR"
3.34469498118581e-161,1.13503632237363,0.513,0.149,1.00340849435574e-157,"Ciliated","BCAS3"
5.06218823048319e-161,1.60002185209911,0.544,0.047,1.51865646914496e-157,"Ciliated","TSNAXIP1"
8.2015180613293e-161,0.392036831604819,0.278,0.051,2.46045541839879e-157,"Ciliated","ARL14EPL"
6.66989209295774e-160,1.18921270874723,0.556,0.232,2.00096762788732e-156,"Ciliated","CLIC6"
3.08671937944844e-159,1.18730650651312,0.552,0.175,9.26015813834532e-156,"Ciliated","GAS8"
4.86098036373796e-159,1.47262581756625,0.533,0.066,1.45829410912139e-155,"Ciliated","DZIP1"
8.52886784698223e-159,0.858715350073029,0.599,0.336,2.55866035409467e-155,"Ciliated","FTH1"
2.44910749588824e-157,1.06255199029143,0.551,0.255,7.34732248766471e-154,"Ciliated","ZNF3"
2.87336124335265e-157,1.3525998871633,0.544,0.088,8.62008373005796e-154,"Ciliated","GRAMD1C"
3.49803559256469e-157,1.13038457071069,0.539,0.234,1.04941067776941e-153,"Ciliated","TMEM154"
1.2100106238157e-156,1.05858445030244,0.485,0.199,3.63003187144709e-153,"Ciliated","CAVIN3"
2.40193582432843e-156,0.986973328890234,0.545,0.266,7.20580747298528e-153,"Ciliated","AHI1"
3.71188219192759e-156,1.0785519897554,0.544,0.169,1.11356465757828e-152,"Ciliated","IFT80"
1.91860075307797e-154,1.60229675262226,0.549,0.047,5.75580225923392e-151,"Ciliated","C2orf50"
2.53943247402158e-154,0.973931765608863,0.525,0.259,7.61829742206473e-151,"Ciliated","TP53INP1"
3.51229919043082e-154,1.62300349761945,0.517,0.022,1.05368975712925e-150,"Ciliated","C1orf87"
9.37734287582315e-154,0.972489183871416,0.54,0.222,2.81320286274695e-150,"Ciliated","MPDZ"
1.60962027840913e-152,0.802429804856427,0.501,0.239,4.8288608352274e-149,"Ciliated","MAP1B"
9.80049177732715e-152,1.2275881233681,0.53,0.136,2.94014753319815e-148,"Ciliated","FUZ"
2.57576586660335e-150,1.62548121482283,0.514,0.092,7.72729759981006e-147,"Ciliated","DOC2A"
6.00585824445342e-150,1.21323938532568,0.537,0.169,1.80175747333603e-146,"Ciliated","PLEKHB1"
6.30976382986269e-150,1.18916140922367,0.558,0.15,1.89292914895881e-146,"Ciliated","B9D2"
5.49162307695308e-149,0.916393534339562,0.568,0.318,1.64748692308592e-145,"Ciliated","HMGN2"
2.84489260871321e-148,1.11023880605954,0.551,0.204,8.53467782613963e-145,"Ciliated","DYNC2LI1"
5.81603595518606e-148,0.984841138735326,0.542,0.255,1.74481078655582e-144,"Ciliated","GLT8D1"
6.32528136346272e-148,1.01306517110661,0.564,0.261,1.89758440903882e-144,"Ciliated","WDR73"
1.3374399815398e-147,1.29206274461572,0.539,0.095,4.01231994461941e-144,"Ciliated","CCDC157"
6.48282284845767e-147,1.14816127324069,0.562,0.16,1.9448468545373e-143,"Ciliated","KATNB1"
3.05670458645155e-145,0.760327331461425,0.452,0.261,9.17011375935464e-142,"Ciliated","TMEM70"
6.3199948849952e-145,1.208953037512,0.494,0.218,1.89599846549856e-141,"Ciliated","AHNAK2"
1.25215392818369e-142,1.0564505448383,0.537,0.175,3.75646178455106e-139,"Ciliated","FOCAD"
6.17290434346874e-142,0.708353590384774,0.428,0.223,1.85187130304062e-138,"Ciliated","HMGB2"
1.40992409359724e-141,0.91074450055663,0.458,0.218,4.22977228079172e-138,"Ciliated","LRRC61"
7.3554079220901e-141,0.538535890972394,0.352,0.05,2.20662237662703e-137,"Ciliated","H4C14"
8.25223808102779e-141,0.965984414176272,0.547,0.264,2.47567142430834e-137,"Ciliated","COBL"
4.24635196007076e-139,1.46966115040911,0.461,0.172,1.27390558802123e-135,"Ciliated","IFI27"
1.03477733045996e-138,1.20019772078531,0.559,0.157,3.10433199137988e-135,"Ciliated","CEP162"
2.26210613345532e-138,1.57177900462921,0.538,0.043,6.78631840036595e-135,"Ciliated","DNAJB13"
7.61124442427921e-138,0.622583547306523,0.589,0.355,2.28337332728376e-134,"Ciliated","MT-ND1"
8.8179926712606e-137,1.1481267749184,0.547,0.114,2.64539780137818e-133,"Ciliated","LRRC49"
2.75296182615368e-135,0.625983738633219,0.549,0.334,8.25888547846103e-132,"Ciliated","ATP2A2"
5.65954480009161e-135,1.34465199089836,0.546,0.106,1.69786344002748e-131,"Ciliated","ZFHX2"
6.01077894527837e-135,0.676673268429402,0.464,0.267,1.80323368358351e-131,"Ciliated","HSPA4L"
7.85065952199416e-135,1.34316254859935,0.522,0.108,2.35519785659825e-131,"Ciliated","C10orf95"
2.00083696317415e-134,1.22595766538292,0.538,0.119,6.00251088952246e-131,"Ciliated","STPG1"
5.83958410161711e-134,1.42548072656644,0.524,0.066,1.75187523048513e-130,"Ciliated","BAIAP3"
2.61130990746323e-133,0.782595759193969,0.571,0.349,7.8339297223897e-130,"Ciliated","VPS13D"
7.82932736063606e-133,0.984195469196706,0.508,0.173,2.34879820819082e-129,"Ciliated","CACHD1"
1.58856498957846e-131,1.10935120438765,0.528,0.244,4.76569496873537e-128,"Ciliated","PROM1"
1.38447592742401e-129,0.893311330102466,0.536,0.29,4.15342778227202e-126,"Ciliated","PCNX4"
4.35873276242666e-129,1.53717075603546,0.497,0.033,1.307619828728e-125,"Ciliated","SMKR1"
5.36093904356468e-129,0.998648762956186,0.548,0.211,1.6082817130694e-125,"Ciliated","FYB2"
2.75710823958131e-128,1.56733316616757,0.522,0.029,8.27132471874394e-125,"Ciliated","ENSG00000226690"
5.56319270468738e-128,1.16621297667504,0.524,0.193,1.66895781140621e-124,"Ciliated","STEAP3"
8.37205082167726e-128,0.810671376623434,0.525,0.285,2.51161524650318e-124,"Ciliated","SKAP2"
1.06715961829326e-127,0.849047469245389,0.512,0.278,3.20147885487979e-124,"Ciliated","SELENBP1"
1.10679708243384e-127,1.23542560128293,0.551,0.132,3.32039124730151e-124,"Ciliated","WDR90"
1.92952411804512e-127,0.766137093977445,0.53,0.323,5.78857235413535e-124,"Ciliated","IRF1"
7.14453132156907e-127,1.06935836741554,0.534,0.297,2.14335939647072e-123,"Ciliated","MDM2"
2.18039298231679e-126,1.6119471913483,0.509,0.027,6.54117894695038e-123,"Ciliated","LRRC71"
5.07480360256325e-126,1.36860549466553,0.52,0.08,1.52244108076898e-122,"Ciliated","LRRC73"
9.62398453605078e-125,0.862381103657211,0.522,0.248,2.88719536081523e-121,"Ciliated","CHORDC1"
1.46819004570808e-124,0.823171944527812,0.531,0.305,4.40457013712425e-121,"Ciliated","B3GNT7"
1.49909961406259e-124,0.86229862446298,0.517,0.251,4.49729884218776e-121,"Ciliated","BDH1"
4.37823702725274e-124,1.28218278570026,0.507,0.085,1.31347110817582e-120,"Ciliated","ZNF273"
5.83129817133187e-124,0.687153403504873,0.514,0.262,1.74938945139956e-120,"Ciliated","NCS1"
9.73256924517278e-124,1.26626735691943,0.531,0.099,2.91977077355184e-120,"Ciliated","C5AR1"
3.03558392559944e-123,0.835103739585384,0.476,0.244,9.10675177679831e-120,"Ciliated","SMIM5"
3.85570953034091e-123,0.692956623264025,0.581,0.364,1.15671285910227e-119,"Ciliated","TACSTD2"
6.71252371468319e-123,1.44935096641627,0.505,0.077,2.01375711440496e-119,"Ciliated","HRK"
1.2712664047126e-122,0.637294710421878,0.543,0.264,3.81379921413779e-119,"Ciliated","P4HA2"
1.76730212798438e-122,1.37139871613278,0.543,0.101,5.30190638395315e-119,"Ciliated","SPATA6L"
3.323196472898e-122,1.09925247466672,0.508,0.166,9.96958941869401e-119,"Ciliated","PCSK5"
4.70720974374279e-122,1.12561331401387,0.507,0.114,1.41216292312284e-118,"Ciliated","PAIP2B"
5.31301219325398e-122,1.10111903093205,0.503,0.154,1.59390365797619e-118,"Ciliated","MAGIX"
3.02826657424958e-121,1.1402615748686,0.515,0.164,9.08479972274874e-118,"Ciliated","LRRC45"
7.95285538859285e-121,1.45261253115159,0.515,0.036,2.38585661657786e-117,"Ciliated","MAK"
2.55398071805341e-120,1.09554515085963,0.53,0.137,7.66194215416022e-117,"Ciliated","IRAK1BP1"
9.29154230147859e-120,1.44430403886714,0.499,0.036,2.78746269044358e-116,"Ciliated","COL21A1"
1.74104837754485e-119,1.64954259701118,0.52,0.031,5.22314513263456e-116,"Ciliated","GAS2L2"
2.32858725551765e-119,1.34331587629336,0.529,0.104,6.98576176655295e-116,"Ciliated","PPOX"
5.5771944213232e-119,0.953328327157754,0.521,0.241,1.67315832639696e-115,"Ciliated","ARL4A"
1.0910751068014e-118,0.729689748702037,0.53,0.283,3.27322532040421e-115,"Ciliated","MYO1E"
1.56597056098745e-118,1.08218736123245,0.475,0.139,4.69791168296234e-115,"Ciliated","ABRAXAS1"
1.24876538717291e-117,1.63653469956449,0.495,0.017,3.74629616151873e-114,"Ciliated","CFAP58"
4.32563955107201e-117,1.46321213436623,0.511,0.044,1.2976918653216e-113,"Ciliated","ARMH1"
6.27481571497421e-117,0.935934093878047,0.542,0.241,1.88244471449226e-113,"Ciliated","C2CD3"
7.67302362113154e-117,1.1769156387473,0.518,0.1,2.30190708633946e-113,"Ciliated","ARHGAP39"
2.92258741072656e-116,0.978241431376263,0.543,0.342,8.76776223217969e-113,"Ciliated","RAB11FIP1"
3.02123489376011e-116,1.63430777498269,0.526,0.034,9.06370468128034e-113,"Ciliated","TP73"
9.73433493055145e-115,0.716455376045561,0.559,0.343,2.92030047916544e-111,"Ciliated","MTRNR2L8"
1.03934899481768e-114,1.12509316521279,0.476,0.106,3.11804698445303e-111,"Ciliated","BTC"
3.32590177346542e-114,1.21246955135657,0.476,0.079,9.97770532039625e-111,"Ciliated","FBXO36"
3.52437004277851e-114,0.795345874664477,0.503,0.291,1.05731101283355e-110,"Ciliated","ISG20"
6.06502531492857e-114,0.842860619323503,0.527,0.316,1.81950759447857e-110,"Ciliated","SORBS2"
2.23646821907501e-113,1.46022911015129,0.503,0.032,6.70940465722502e-110,"Ciliated","AGBL2"
3.83634937772804e-113,1.37951361622502,0.537,0.085,1.15090481331841e-109,"Ciliated","CCDC189"
1.76391605132295e-112,1.43560849915138,0.517,0.111,5.29174815396884e-109,"Ciliated","PLTP"
2.77396701691972e-112,1.28680216271814,0.5,0.094,8.32190105075917e-109,"Ciliated","FAM184A"
2.78299027387214e-112,1.5378313651241,0.504,0.087,8.34897082161641e-109,"Ciliated","C22orf15"
2.56310822098494e-111,1.13311478092108,0.475,0.107,7.68932466295483e-108,"Ciliated","PRXL2C"
9.47068750548995e-111,1.46875265903957,0.506,0.031,2.84120625164698e-107,"Ciliated","IL5RA"
1.27069897836443e-110,0.8932086168247,0.524,0.233,3.81209693509328e-107,"Ciliated","ABCA5"
1.96965952540055e-110,0.777862386260129,0.516,0.302,5.90897857620164e-107,"Ciliated","AKR7A2"
8.04328369374759e-110,0.828884085265553,0.527,0.255,2.41298510812428e-106,"Ciliated","ST8SIA4"
1.22836004663252e-109,0.943583330304173,0.511,0.196,3.68508013989755e-106,"Ciliated","ATP2C2"
1.37624764802492e-109,0.670672620110593,0.559,0.354,4.12874294407476e-106,"Ciliated","NET1"
1.8441557797149e-109,1.24406263749126,0.494,0.075,5.53246733914471e-106,"Ciliated","DZANK1"
3.75969943246856e-109,1.17528145296802,0.462,0.095,1.12790982974057e-105,"Ciliated","CROCC"
4.42082844892247e-109,0.629341973768044,0.53,0.321,1.32624853467674e-105,"Ciliated","CD99"
7.51790459062021e-109,1.06878032706791,0.538,0.159,2.25537137718606e-105,"Ciliated","LMLN"
2.49394575690483e-108,0.733841152255306,0.545,0.34,7.48183727071451e-105,"Ciliated","SLC2A1"
5.30516449609315e-108,1.27204682709127,0.517,0.131,1.59154934882795e-104,"Ciliated","TTC21B"
8.89255332772818e-108,0.72630332484119,0.532,0.322,2.66776599831845e-104,"Ciliated","PLEKHS1"
1.28661925253779e-107,0.955994198003539,0.452,0.101,3.85985775761336e-104,"Ciliated","ADAM12"
1.06010962042952e-106,0.992846138840969,0.519,0.184,3.18032886128856e-103,"Ciliated","FDXR"
6.3910608832401e-106,1.54003300230488,0.497,0.019,1.91731826497203e-102,"Ciliated","CCL15"
8.36843696604447e-106,1.75201271366074,0.516,0.123,2.51053108981334e-102,"Ciliated","SPON2"
1.17499448060436e-105,1.45152194650716,0.503,0.061,3.52498344181307e-102,"Ciliated","TEKT4"
1.79465133207606e-105,1.07296223003846,0.495,0.138,5.38395399622817e-102,"Ciliated","KDM1B"
2.97420599549287e-105,1.08574340520674,0.538,0.144,8.92261798647861e-102,"Ciliated","LZTFL1"
1.39466085012373e-104,1.60578493447691,0.519,0.027,4.18398255037118e-101,"Ciliated","CACNG6"
2.17435473014786e-104,1.51734048506086,0.506,0.027,6.52306419044359e-101,"Ciliated","KLHL6"
2.19277627256189e-104,1.46942818981909,0.485,0.03,6.57832881768566e-101,"Ciliated","CCDC187"
4.97634975447638e-104,1.25836694970239,0.502,0.084,1.49290492634291e-100,"Ciliated","SYNGAP1"
5.04783371232857e-104,0.708430682538246,0.529,0.346,1.51435011369857e-100,"Ciliated","SQLE"
1.24625908210153e-103,0.96557467680683,0.532,0.18,3.7387772463046e-100,"Ciliated","ARMC9"
2.88501993707523e-103,1.04521582814392,0.528,0.323,8.6550598112257e-100,"Ciliated","MTRNR2L12"
4.39508570180649e-103,0.985482942263021,0.516,0.188,1.31852571054195e-99,"Ciliated","CIPC"
5.74075371857465e-102,1.40758780439485,0.492,0.034,1.72222611557239e-98,"Ciliated","DNAAF8"
4.37317498370277e-101,0.9747658358061,0.496,0.17,1.31195249511083e-97,"Ciliated","EXTL2"
8.24604716445422e-101,0.524080226758163,0.525,0.325,2.47381414933627e-97,"Ciliated","MT-ND3"
8.8030808039846e-101,0.983380145429768,0.512,0.18,2.64092424119538e-97,"Ciliated","CCDC160"
1.5585965763744e-100,0.643933004469699,0.501,0.326,4.67578972912319e-97,"Ciliated","SLC6A6"
8.94958546610303e-100,0.994225924753793,0.467,0.117,2.68487563983091e-96,"Ciliated","NAT1"
2.11916120536426e-99,1.39531547913997,0.489,0.043,6.35748361609278e-96,"Ciliated","PLCH1"
3.14598736802759e-99,0.380028600960693,0.519,0.328,9.43796210408275e-96,"Ciliated","S100A10"
3.64676017634919e-99,1.03311038771451,0.494,0.18,1.09402805290476e-95,"Ciliated","RHOU"
9.6281096156156e-99,0.878890964041692,0.53,0.24,2.88843288468468e-95,"Ciliated","PITPNM1"
1.7507376384002e-98,0.575610837935539,0.559,0.357,5.2522129152006e-95,"Ciliated","JPT1"
1.85870357457485e-98,0.5405356774642,0.514,0.317,5.57611072372456e-95,"Ciliated","PDLIM4"
3.09522945550264e-98,1.13991308279507,0.473,0.114,9.28568836650791e-95,"Ciliated","AKAP6"
4.20298775200069e-98,0.631403406935684,0.269,0.098,1.26089632560021e-94,"Ciliated","TENM4"
9.11681991308353e-97,1.24932828203782,0.494,0.1,2.73504597392506e-93,"Ciliated","ZNF440"
2.2913509646046e-96,1.72115550097034,0.46,0.241,6.8740528938138e-93,"Ciliated","ALDH3A1"
7.42194101645365e-93,2.29458814405392,0.484,0.015,2.2265823049361e-89,"Ciliated","TEX26"
9.69831462842579e-93,1.44311618186375,0.496,0.076,2.90949438852774e-89,"Ciliated","CES4A"
3.36462612634875e-91,0.861972614856279,0.512,0.234,1.00938783790463e-87,"Ciliated","PIBF1"
4.52044219062754e-91,1.00648494766112,0.507,0.132,1.35613265718826e-87,"Ciliated","SHANK2"
4.24368723608188e-90,0.574189215384391,0.406,0.247,1.27310617082456e-86,"Ciliated","HEATR5A"
5.342124561345e-90,1.27921636683739,0.485,0.058,1.6026373684035e-86,"Ciliated","USP2"
2.45272284094515e-89,1.58184761586415,0.5,0.027,7.35816852283546e-86,"Ciliated","APOBEC4"
2.87762878101916e-89,0.575275110311232,0.421,0.206,8.63288634305747e-86,"Ciliated","VIM"
4.04166258700909e-89,1.16622968984094,0.472,0.101,1.21249877610273e-85,"Ciliated","WDR19"
2.51590690459089e-88,0.985302156406236,0.479,0.127,7.54772071377267e-85,"Ciliated","BICC1"
1.35309462952381e-87,0.799686140669487,0.478,0.247,4.05928388857144e-84,"Ciliated","BIK"
3.84387489817528e-87,0.687643921408942,0.545,0.371,1.15316246945258e-83,"Ciliated","SAT1"
5.68649228316679e-87,1.32958785958816,0.499,0.041,1.70594768495004e-83,"Ciliated","FSD1L"
6.86077461437774e-87,0.672317686767664,0.511,0.358,2.05823238431332e-83,"Ciliated","CHST9"
2.15542253473128e-86,1.35238225028123,0.481,0.057,6.46626760419383e-83,"Ciliated","SCIN"
4.77221339265005e-86,1.11089294988357,0.484,0.097,1.43166401779501e-82,"Ciliated","BBS5"
3.30631796957332e-85,1.36432950412092,0.467,0.029,9.91895390871997e-82,"Ciliated","SEC14L4"
9.87135009051456e-84,1.12302218981503,0.51,0.113,2.96140502715437e-80,"Ciliated","LDLRAD4"
2.3259926476433e-83,0.435653978709053,0.426,0.307,6.9779779429299e-80,"Ciliated","ESYT1"
3.11354159309355e-83,1.39883847698132,0.487,0.023,9.34062477928064e-80,"Ciliated","HHLA2"
3.48650509172734e-83,1.20491218054283,0.516,0.06,1.0459515275182e-79,"Ciliated","CCDC148"
3.81790440550102e-83,0.968947785641905,0.533,0.178,1.1453713216503e-79,"Ciliated","TTLL5"
1.87132254126984e-82,1.56156162964214,0.501,0.058,5.61396762380953e-79,"Ciliated","CDKL1"
3.78301966198438e-82,0.788042317261429,0.517,0.22,1.13490589859531e-78,"Ciliated","RETREG1"
7.10154486711748e-82,0.929177290190211,0.532,0.175,2.13046346013524e-78,"Ciliated","CEP41"
1.16200576230717e-81,1.15468719556658,0.514,0.11,3.4860172869215e-78,"Ciliated","FAM161A"
3.03260492919603e-81,1.1740991403368,0.505,0.298,9.09781478758809e-78,"Ciliated","H1-2"
4.44694287253924e-81,1.17310069476999,0.439,0.091,1.33408286176177e-77,"Ciliated","ARMH4"
5.27471762033378e-79,0.575594342668036,0.496,0.294,1.58241528610013e-75,"Ciliated","REV3L"
6.32657779252367e-79,1.18353740817026,0.449,0.06,1.8979733377571e-75,"Ciliated","CENPM"
6.55153120095702e-79,1.19724450464143,0.523,0.102,1.96545936028711e-75,"Ciliated","TNFRSF19"
1.07241454206876e-78,0.577222337879302,0.492,0.327,3.21724362620628e-75,"Ciliated","NRP2"
3.23885215932495e-78,1.21508371863977,0.467,0.067,9.71655647797484e-75,"Ciliated","FAM47E"
7.27775385600608e-78,0.90842706664387,0.49,0.14,2.18332615680183e-74,"Ciliated","CLHC1"
1.26198323084728e-77,0.468864331722124,0.264,0.098,3.78594969254183e-74,"Ciliated","DPY19L2"
2.25809824137372e-77,3.49437593505613,0.473,0.254,6.77429472412115e-74,"Ciliated","SAA2"
2.65004892660043e-77,0.944084028162215,0.426,0.142,7.9501467798013e-74,"Ciliated","ADSS1"
4.11597893155095e-77,1.25327977473525,0.467,0.04,1.23479367946529e-73,"Ciliated","FSIP1"
5.31414942700845e-77,0.887071589389478,0.522,0.221,1.59424482810254e-73,"Ciliated","ANKRD54"
1.38953095256331e-76,0.4649859774205,0.285,0.094,4.16859285768992e-73,"Ciliated","MROH9"
4.96848105729672e-76,1.84557526123426,0.468,0.283,1.49054431718902e-72,"Ciliated","GSTA1"
7.1305673266541e-76,0.581484619261775,0.406,0.188,2.13917019799623e-72,"Ciliated","A1BG"
2.40671501476515e-75,0.353759049569796,0.469,0.282,7.22014504429546e-72,"Ciliated","CYB561A3"
