"","SYMBOL","ENTREZID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"1","DMBT1","1755",1.03427993323657e-11,1.92214743983481,0.244,0.198,3.10283979970971e-08
"2","FN1","2335",0.00135784469126753,0.87063779902565,0.321,0.313,1
"3","LOXL4","84171",1.92567141953677e-09,0.862017759571324,0.281,0.254,5.77701425861031e-06
"4","NME9","347736",0.00011489127069686,-0.834405942149081,0.036,0.107,0.34467381209058
"5","RBP4","5950",0.0128854497972546,-0.900276699359548,0.067,0.146,1
"6","SLC23A2","9962",0.00636023071242768,-1.0923934018884,0.103,0.157,1
"7","SPA17","53340",0.0198583021373356,-0.722286636134561,0.071,0.102,1
