"","SYMBOL","ENTREZID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"1","ADAM8","101",9.99542083374556e-05,1.2810960447044,0.267,0.155,0.299862625012367
"2","AGBL2","79841",0.160462425458541,2.14567408504847,0.089,0.151,1
"3","AGR2","10551",0.110091202007018,-0.548040791641789,0.604,0.586,1
"4","AHI1","54806",0.000169769658425811,2.476220736495,0.188,0.188,0.509308975277432
"5","AIG1","51390",2.18555689156702e-06,0.634679222432925,0.218,0.273,0.00655667067470106
"6","AKAP9","10142",0.180967589920472,1.92282783245753,0.327,0.243,1
"7","AKNA","80709",0.042609075067384,1.60330562633322,0.099,0.141,1
"8","ALDH3A1","218",0.16104795365477,1.37893217018136,0.099,0.138,1
"9","ANKRD26","22852",0.0100525703679605,0.745711485546508,0.198,0.197,1
"10","ARL3","403",0.0273091630940984,1.22959250744176,0.099,0.145,1
"11","ARMC9","80210",3.27792577155034e-20,0.773490860744356,0.178,0.145,9.83377731465102e-17
"12","ARMH4","145407",0.000244469832856733,1.41853485210443,0.099,0.118,0.733409498570198
"13","ATP13A3","79572",0.918336852349454,-0.64162149624837,0.277,0.227,1
"14","ATP2C2","9914",0.0176030538065681,0.858822476514483,0.129,0.178,1
"15","B3GALT1","8708",5.02507323990696e-11,0.549922809603546,0.188,0.026,1.50752197197209e-07
"16","BPIFA1","51297",0.0233951430960978,-0.700622215200984,0.198,0.247,1
"17","BSCL2","26580",0.185813866702026,1.37096373269107,0.238,0.171,1
"18","BTG3","10950",0.393060282324222,-1.56096688592056,0.139,0.171,1
"19","C2CD2L","9854",1.49794960594812e-14,0.744984712316122,0.248,0.059,4.49384881784436e-11
"20","CABCOCO1","219621",2.14518015942419e-09,0.811668003586284,0.208,0.23,6.43554047827258e-06
"21","CALM2","805",0.0199253786719523,0.628169781172065,0.168,0.145,1
"22","CC2D2A","57545",0.101624437413656,3.73765417453733,0.198,0.128,1
"23","CCDC88C","440193",0.106639927094172,0.648555649393385,0.307,0.24,1
"24","CCDC91","55297",0.000629035781765676,1.06704288597808,0.109,0.115,1
"25","CCDC92","80212",3.99905005580572e-05,0.718319241246153,0.089,0.135,0.119971501674172
"26","CDC14A","8556",0.0460271476832606,1.84818354521316,0.129,0.178,1
"27","CEP290","80184",0.0766499350490697,1.36856470513576,0.208,0.204,1
"28","CFAP46","54777",0.308244800401181,3.04658042888716,0.168,0.174,1
"29","CFP","5199",0.000164520664116562,0.977394835433249,0.188,0.174,0.493561992349686
"30","CIB1","10519",7.52156779018411e-07,0.646344573336413,0.198,0.217,0.00225647033705523
"31","CLGN","1047",5.60042591731259e-05,0.790836164671602,0.129,0.086,0.168012777519378
"32","CMTM7","112616",1.89871665904971e-06,0.531356722906616,0.129,0.145,0.00569614997714912
"33","CPNE3","8895",2.77767857980053e-09,0.641149185662055,0.168,0.207,8.3330357394016e-06
"34","CXCL17","284340",0.234577907113554,-0.548863246718493,0.317,0.388,1
"35","CYTIP","9595",0.83331325975223,-0.736062313224845,0.089,0.105,1
"36","DIXDC1","85458",0.000910752253080374,0.502545173896514,0.059,0.151,1
"37","DMBT1","1755",0.951884851493126,-0.613987737865188,0.317,0.349,1
"38","DNAAF3","352909",0.00520941906515692,4.1537122545742,0.04,0.109,1
"39","DNAH2","146754",0.704532027156764,-1.299991871056,0.119,0.184,1
"40","DNAH3","55567",0.000332570061573392,0.5647544579764,0.168,0.125,0.997710184720177
"41","DZANK1","55184",0.0354596987170173,4.88450445481897,0.198,0.148,1
"42","EFCAB10","100130771",0.014153816356467,0.611611800030585,0.089,0.151,1
"43","EGR1","1958",0.0827155367777407,-0.799076022520545,0.287,0.368,1
"44","EGR2","1959",0.0952313317000639,-0.56076840215986,0.168,0.234,1
"45","EGR3","1960",0.0541689029078068,-0.691743308010392,0.178,0.211,1
"46","ELMOD1","55531",0.994911607523734,-0.906857161545388,0.109,0.168,1
"47","ENAH","55740",0.00175785487196643,1.20113919996123,0.198,0.204,1
"48","ENPP3","5169",0.0842912195529882,-0.640172789963528,0.129,0.109,1
"49","EYA3","2140",9.17673809540224e-11,0.738978916622888,0.129,0.257,2.75302142862067e-07
"50","FADS1","3992",2.46583552028954e-06,1.69774159941258,0.307,0.207,0.00739750656086861
"51","FAM107B","83641",1.27359830428771e-05,1.34364045485215,0.267,0.184,0.0382079491286314
"52","FAM161A","84140",0.384421244968814,1.10825503301831,0.198,0.211,1
"53","FAM53B","9679",7.21161325407072e-05,4.91051823190449,0.168,0.178,0.216348397622122
"54","FBXO32","114907",0.201619477070356,-0.56792265952108,0.277,0.355,1
"55","FBXW9","84261",0.459732416254784,4.91234268460435,0.109,0.138,1
"56","FOS","2353",0.288198478613538,-0.907922549986422,0.198,0.329,1
"57","GABBR2","9568",8.38253677501064e-10,0.593266756828169,0.149,0.066,2.51476103250319e-06
"58","GLUL","2752",0.334078994250422,-0.53472847811564,0.198,0.263,1
"59","H1-2","3006",0.103067494534509,-0.50061074109694,0.069,0.125,1
"60","HMGXB3","22993",3.05006668721569e-15,0.557363837784299,0.347,0.197,9.15020006164707e-12
"61","HSPA4L","22824",0.0614089050932603,0.962119971489737,0.238,0.201,1
"62","HYDIN","54768",0.0154796576509428,0.562576123937272,0.109,0.171,1
"63","IER3","8870",0.00736268585255924,-0.590033845264151,0.554,0.668,1
"64","IFT172","26160",0.0560346085163521,0.728106930208897,0.109,0.151,1
"65","IFT74","80173",0.2303564002842,0.930536346680982,0.267,0.214,1
"66","IGFBP3","3486",0.00993911738740943,-0.551322689943875,0.396,0.572,1
"67","INTU","27152",1.69730090431399e-06,1.03974494186489,0.119,0.105,0.00509190271294196
"68","ITPR2","3709",0.915222562704831,5.21811756597755,0.238,0.204,1
"69","KATNB1","10300",4.31607506832558e-05,0.861119081222611,0.099,0.109,0.129482252049768
"70","KCNN3","3782",0.400165387582712,-1.01333925569565,0.238,0.286,1
"71","KIAA0825","285600",9.76660476337447e-08,0.502788815217044,0.158,0.122,0.000292998142901234
"72","LRGUK","136332",0.341496078284563,1.01468658974624,0.069,0.112,1
"73","LRRC56","115399",7.58971163158337e-06,0.801520237233725,0.129,0.112,0.0227691348947501
"74","MAK","4117",6.77902315671667e-05,1.63822084573056,0.089,0.115,0.2033706947015
"75","MAP1A","4130",0.364373934480535,-6.17098740397841,0.079,0.151,1
"76","MKS1","54903",4.83984550527693e-06,1.04731026469529,0.366,0.257,0.0145195365158308
"77","MTHFD1","4522",5.02302452707162e-05,0.508847899810841,0.079,0.145,0.150690735812149
"78","MYH14","79784",0.0246210684745104,0.761869011789813,0.347,0.234,1
"79","NSUN7","79730",0.344492197756233,0.731569467136063,0.198,0.194,1
"80","ODF2L","57489",5.70618595919919e-10,0.533302006770883,0.089,0.141,1.71185578775976e-06
"81","PAMR1","25891",9.52134163986009e-05,0.590846997629088,0.188,0.138,0.285640249195803
"82","PASK","23178",0.000374948509950169,0.546907134215008,0.139,0.092,1
"83","PCNX4","64430",0.395238284126479,-1.64865071521898,0.158,0.181,1
"84","PHTF1","10745",0.0230970700822006,1.20109515920189,0.178,0.164,1
"85","POC5","134359",0.000422333782382091,1.11991274741123,0.129,0.092,1
"86","POLA2","23649",0.00313972637047182,0.689206770247609,0.129,0.112,1
"87","PRKCG","5582",3.26770102406908e-07,0.656096578555752,0.248,0.062,0.000980310307220724
"88","PROM1","8842",2.27243743383021e-20,0.637039153498567,0.307,0.092,6.81731230149063e-17
"89","PSAT1","29968",0.0046820717923018,2.41713627552404,0.089,0.102,1
"90","PSIP1","11168",0.903555948592471,-0.631347563381523,0.198,0.299,1
"91","PTGR1","22949",0.00306079616560197,0.836974925430493,0.129,0.191,1
"92","RABL2B","11158",1.30248600544596e-05,1.63681123214579,0.059,0.135,0.0390745801633788
"93","RESF1","55196",1.48439295305583e-07,2.36544982287229,0.366,0.211,0.00044531788591675
"94","RGS3","5998",0.497481994500652,-0.559602341738465,0.059,0.125,1
"95","RPS27A","6233",0.0508248887004636,1.09919551165304,0.089,0.105,1
"96","SLC16A11","162515",0.0117337120799646,-0.738384673298723,0.168,0.23,1
"97","SLC38A3","10991",0.714025533854398,-0.534191897319351,0.149,0.168,1
"98","SLC4A8","9498",0.0960124041080966,-0.813977956144072,0.079,0.128,1
"99","SMURF2","64750",0.0578239182470233,3.75734251446408,0.198,0.135,1
"100","SOX2","6657",0.523962550092824,-0.527063335025193,0.149,0.174,1
"101","SPAG1","6674",0.00115396950451773,0.987233153020894,0.158,0.194,1
"102","SPINK1","6690",0.187122267479617,-0.772749580895307,0.149,0.201,1
"103","STOX1","219736",0.0695831171345555,5.05424326968858,0.099,0.132,1
"104","STRBP","55342",0.0801425178173373,1.12663111849336,0.208,0.168,1
"105","TECR","9524",0.134976083961415,1.69329879943106,0.257,0.197,1
"106","TENT5C","54855",0.578337523850236,-0.722130614092596,0.059,0.184,1
"107","TIGD4","201798",0.000502151366181895,0.854577957080318,0.119,0.079,1
"108","TMC5","79838",0.0190061381858001,0.513039273590836,0.208,0.234,1
"109","TMEM158","25907",0.268201281097823,2.29280364004937,0.069,0.102,1
"110","TMEM216","51259",0.00132830501315818,0.524972478172572,0.059,0.128,1
"111","TMEM231","79583",5.1673305932717e-06,2.26084554601155,0.158,0.171,0.0155019917798151
"112","TMEM67","91147",0.394148372771208,0.567605638148327,0.277,0.194,1
"113","TNFAIP8","25816",0.628249871090903,0.722372509837516,0.158,0.072,1
"114","TSGA10","80705",0.0123015547943714,1.68655442108231,0.168,0.148,1
"115","TTC34","100287898",0.00640891071742366,0.973763691258846,0.257,0.069,1
"116","TTN","7273",0.000308405710521339,0.647092852956297,0.535,0.378,0.925217131564017
"117","TXNRD1","7296",1.84179895996475e-14,0.505332219954031,0.505,0.263,5.52539687989424e-11
"118","UBXN11","91544",0.0929186145341955,5.17367428339651,0.149,0.151,1
"119","ULK4","54986",0.0686826392589456,0.556414059602445,0.129,0.125,1
"120","WDPCP","51057",0.00233469991714787,0.568086037471782,0.337,0.237,1
"121","WDR19","57728",0.000443136079371687,1.14733541078144,0.149,0.191,1
"122","ZC2HC1A","51101",0.0634788396340383,0.68392606336005,0.198,0.194,1
"123","ZFP36","7538",0.858662850421094,-3.46974544192675,0.158,0.201,1
"124","ZNF527","84503",0.170637175417114,-0.81159424942917,0.05,0.102,1
"125","ZNFX1","57169",0.447319481528769,0.849510277675644,0.208,0.161,1
