"","SYMBOL","ENTREZID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"1","ABCA5","23461",0.944876901186022,-0.926907209242049,0.111,0.181,1
"2","ABL2","27",0.806612324428545,-0.762791708466929,0.222,0.352,1
"3","ACER2","340485",0.0951685071851202,-0.656039323845282,0.333,0.493,1
"4","ACKR4","51554",0.00577910513699153,0.844926423941352,0.111,0.082,1
"5","ACTB","60",0.0188266365192942,-1.21004191084766,0.333,0.641,1
"6","ACTN1","87",0.294483697408542,-0.617448298515345,0.444,0.539,1
"7","ADAM8","101",0.0429913952848281,0.92677572539006,0.222,0.155,1
"8","ADGRE5","976",0.395183374004812,4.37828888992888,0.222,0.211,1
"9","ADM","133",0.0966597734757256,-0.81595295048616,0.333,0.533,1
"10","AGBL4","84871",0.0437666493002241,0.936682633300199,0.111,0.003,1
"11","AGBL5","60509",0.0578645708021854,1.22155388072293,0.111,0.059,1
"12","AGR2","10551",0.726754933227505,-0.555242590709709,1,0.586,1
"13","AGRN","375790",0.0127396091352901,-1.07070652779162,0.222,0.632,1
"14","AIG1","51390",0.279264639265829,-0.92515678865822,0,0.273,1
"15","AKAP9","10142",0.483453086165354,2.18487435446798,0.222,0.243,1
"16","AKNA","80709",0.324721950679585,2.9988098212501,0.222,0.141,1
"17","ALCAM","214",0.000828509580128591,-1.38746690194828,0.333,0.849,1
"18","ALDH1L2","160428",0.440250751755652,-0.59535562382305,0.222,0.03,1
"19","ALDH3A1","218",0.228085030387231,-5.23119123721249,0.111,0.138,1
"20","ANGPTL2","23452",0.0540268063824483,-0.510996293771098,0.111,0.115,1
"21","ANKFN1","162282",0.212611104271835,0.630923966128463,0.111,0.059,1
"22","ANKH","56172",0.0521890414089982,-0.580350757505398,0.889,0.76,1
"23","ANKRD54","129138",0.548606091371753,1.98773646104183,0.111,0.072,1
"24","ANLN","54443",0.723951392109732,-0.591366735489434,0.556,0.405,1
"25","ANO3","63982",0.00700674457738252,0.537516971163221,0.556,0.066,1
"26","AP4S1","11154",0.685105467553624,-0.625674668319116,0.111,0.118,1
"27","APP","351",0.186446241472247,-0.599886989896589,0.889,0.789,1
"28","AQP3","360",0.815305996570661,-0.794917790938504,0.222,0.22,1
"29","ARHGAP39","80728",0.4581656335758,1.3100870319877,0.333,0.247,1
"30","ARL3","403",0.102026909376491,4.61710477862353,0.333,0.145,1
"31","ARL6","84100",0.578893591422882,-0.51221794162283,0,0.112,1
"32","ARMH4","145407",0.0743260615265955,-0.515319885875779,0,0.118,1
"33","ARNTL","406",0.360826964407949,-0.696896140403305,0.111,0.109,1
"34","ARRDC4","91947",0.149652036054266,0.621577470490508,0.222,0.053,1
"35","ARSL","415",0.00818844107173661,1.20557608577033,0.333,0.217,1
"36","ASAH1","427",0.57633989477077,-1.00558997729943,0.222,0.296,1
"37","ATP13A3","79572",0.772086092242813,-0.987181418426516,0.111,0.227,1
"38","ATP13A5","344905",0.74648036803875,-0.566773760955676,0.444,0.326,1
"39","ATP2C2","9914",0.488130852201873,1.07672718149824,0.222,0.178,1
"40","AZGP1","563",0.0433775590622863,0.665865294279855,0.556,0.401,1
"41","B3GNT7","93010",0.405652831717483,-2.25288719535742,0,0.385,1
"42","B4GALNT4","338707",0.59691653506196,-1.07602031895877,0.111,0.132,1
"43","BCAM","4059",0.0317831517485049,-1.18755258463336,0.222,0.382,1
"44","BCAS1","8537",0.490478857624514,-0.527585410644104,0.111,0.171,1
"45","BHLHE40","8553",0.173110621050994,-0.614549954301977,0.444,0.635,1
"46","BHLHE41","79365",0.59951194606241,0.860965324892106,0.556,0.516,1
"47","BICC1","80114",0.095911820391689,-0.72775412976097,0.222,0.484,1
"48","BIRC3","330",0.0339247000480706,1.63432096516138,0.222,0.191,1
"49","BMP2","650",0.0385796758516945,1.31556153703789,0.222,0.02,1
"50","BMPER","168667",0.0437666493002241,-1.21249197147425,0.222,0.023,1
"51","BRCA1","672",0.440250751755652,-0.509589572967712,0.111,0.049,1
"52","BSCL2","26580",0.54115831917189,1.24357436792249,0.222,0.171,1
"53","BTC","685",0.0194010587344336,0.887067232302056,0.444,0.372,1
"54","BTG2","7832",0.00168215323815367,0.56672418137847,0.667,0.105,1
"55","C1GALT1","56913",0.169600466696635,-0.805496458207863,0.222,0.451,1
"56","C2CD3","26005",0.573791525234328,-0.645020244262462,0,0.234,1
"57","C4BPA","722",0.332120659657008,-0.603298134964638,0.333,0.109,1
"58","CA11","770",0.0101859595953842,0.543544051363628,0.222,0.155,1
"59","CALM3","808",0.161617990673158,-1.62341102261067,0,0.266,1
"60","CALR","811",0.289350081651684,-0.675370019343219,0.556,0.612,1
"61","CC2D2A","57545",0.146508894320278,3.65943497681311,0.111,0.128,1
"62","CCDC171","203238",0.095911820391689,0.704486071859371,0.222,0.072,1
"63","CCDC30","728621",0.106003819421832,0.997656401635112,0.111,0.036,1
"64","CCDC34","91057",0.959760045689908,-0.533908642126468,0.111,0.224,1
"65","CCDC69","26112",0.407766434493577,1.79794760041396,0.222,0.161,1
"66","CCDC89","220388",0.0449516460114689,1.06543414397131,0.111,0.053,1
"67","CCDC91","55297",0.181511729179869,2.0952068650291,0.222,0.115,1
"68","CCL28","56477",0.00328792427853372,0.904812588129149,0.444,0.118,1
"69","CCNL1","57018",0.628392070502764,0.558152818303748,0.444,0.526,1
"70","CCP110","9738",0.241329585655848,0.506302495868573,0.111,0.132,1
"71","CCPG1","9236",0.267803715109226,-0.635032341185807,0.444,0.546,1
"72","CD14","929",0.09080503040557,0.915677700552202,0.111,0.135,1
"73","CD44","960",0.469566936664655,-0.518495847976318,0.444,0.612,1
"74","CD59","966",0.701659049309686,-2.84732695543937,0.111,0.227,1
"75","CD83","9308",0.251998669019078,0.885786011758527,0.222,0.01,1
"76","CDC14A","8556",0.558614530251946,2.24560620256068,0.222,0.178,1
"77","CDH6","1004",0.055440308933806,-0.9824997580668,0.778,0.799,1
"78","CDHR3","222256",0.345328327837865,0.915956195871558,0.111,0.046,1
"79","CDKL4","344387",0.0156826289789753,3.61410182637453,0.222,0.069,1
"80","CDKN2D","1032",0.00219285424156698,-1.14384984328962,0,0.105,1
"81","CENPH","64946",0.126830286009893,0.722293521843812,0.222,0.145,1
"82","CEP290","80184",0.124981382491766,1.17104139896317,0.111,0.204,1
"83","CEP41","95681",0.0774102673617594,1.63718585335204,0.222,0.135,1
"84","CEP83","51134",0.548606091371753,-0.982960029299009,0.111,0.257,1
"85","CEP89","84902",0.449157521399254,1.42707413257438,0.333,0.079,1
