"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"LOC116283634",0,0.877606997430959,0.669,0.246,0
"RBM3",0,0.577166038770386,0.815,0.495,0
"AGR2",0,-0.59255430959512,0.373,0.72,0
"camel229E-3UTR",0,0.949056433449831,0.702,0,0
"LOC102543804",3.23389433394147e-239,0.62178830604967,0.52,0.204,9.18005584575964e-235
