"","SYMBOL","ENTREZID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"67","RBM3","5935",6.69678405064701e-09,-0.595757484366943,0.3,0.757,0.000206723026859423
"68","RHOV","171177",4.20899439992105e-08,-0.521973328702508,0.14,0.632,0.00129927448131163
"69","RRBP1","6238",4.16721742259752e-08,-0.503304184309947,0.48,0.91,0.00128637834618163
"70","RSAD2","91543",1.32804961867745e-13,0.744092821955118,0.3,0.054,4.09955636789541e-09
"71","SCAMP2","10066",1.95295482656853e-09,-0.504693774097446,0.54,0.936,6.02857625413439e-05
"72","SDCBP2","27111",0.000207314065332901,0.526624616276044,0.44,0.307,1
"73","SERPINB1","1992",5.91069228927927e-12,-0.641534406002501,0.56,0.938,1.82457160277762e-07
"74","SFPQ","6421",3.26495178710915e-10,-0.58757181511723,0.28,0.81,1.00785796716272e-05
"75","SLC26A2","1836",4.52958617923652e-11,-0.579746618476387,0.58,0.961,1.39823795766852e-06
"76","SLC31A1","1317",1.21150345999872e-13,-0.727276840925722,0.36,0.94,3.73979003067005e-09
"77","SLC44A4","80736",5.68882567752555e-08,-0.502494938095947,0.44,0.93,0.00175608359839536
"78","SLC4A7","9497",7.61889996775393e-12,-0.647579787496171,0.24,0.791,2.35187823104596e-07
"79","SURF4","6836",1.16426183095758e-08,-0.506335988321322,0.26,0.759,0.000359395984598295
"80","TCN2","6948",7.20922527778064e-09,-0.526696476687006,0.22,0.745,0.000222541575099811
"81","TFRC","7037",1.24737059192593e-12,-0.743948715699585,0.22,0.791,3.85050828021616e-08
"82","TGM3","7053",1.60128354739316e-07,-0.5848665837137,0.1,0.546,0.00494300218244796
"83","TM2D1","83941",3.1837086480975e-07,0.520418506161587,0.52,0.298,0.00982779022581217
"84","TM4SF1","4071",1.21775717279612e-15,-0.8845109303397,0.36,0.893,3.75909461670434e-11
"85","TMEM205","374882",1.58158347862705e-09,-0.543127912317969,0.28,0.804,4.88219004017385e-05
"86","TUFT1","7286",5.99305587189324e-15,-0.791813745307224,0.34,0.928,1.84999641709472e-10
"87","TYRO3","7301",8.74354942778682e-09,-0.501682019667585,0.1,0.573,0.000269904627286351
"88","UHRF1BP1","54887",9.90778581961642e-09,-0.515970298732955,0.22,0.732,0.000305843440465739
"89","WARS1","7453",1.07582107911831e-18,-0.932922017308285,0.34,0.917,3.32095208913031e-14
"90","WFDC2","10406",5.84766053047641e-09,-0.51571645666224,0.64,0.98,0.000180511432915276
"91","ZNF326","284695",3.17123430168471e-08,-0.516608916100633,0.28,0.808,0.000978928316587053
"92","ZYX","7791",1.1433298842726e-09,-0.551041539414055,0.28,0.815,3.52934501976108e-05
