"","SYMBOL","ENTREZID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"1","ABCD3","5825",0.00740372568639111,-0.540547129716337,0.364,1,1
"2","ABRACL","58527",0.0001037984679098,-0.844196146184546,0.091,0.85,1
"3","ACAA2","10449",0.00290653144545702,-0.593751421523224,0.182,0.9,1
"4","ACAT2","39",0.00124916763720096,-0.569360427950805,0.091,0.8,1
"5","ACOX1","51",0.00321356304971908,-0.675808934478401,0.273,0.95,1
"6","ACTB","60",6.14644215865229e-06,-0.800499450665002,0.818,1,0.189734522995437
"7","ACTG1","71",0.000186397436041146,-0.659461269430615,0.818,1,1
"8","ACTN1","87",0.00139686431995375,-0.632904849015178,0.091,0.85,1
"9","ADAR","103",0.000919547793134823,-0.628953775350863,0.091,0.8,1
"10","ADD1","118",0.0083007118571335,-0.55178008000332,0.273,0.85,1
"11","ADH5","128",0.00199919598644816,-0.629019308702215,0.091,0.75,1
"12","AFG3L2","10939",5.60512851197631e-05,-0.625682257683237,0,0.85,1
"13","AGPAT2","10555",0.00205996910766065,-0.506386719443645,0,0.6,1
"14","AGR2","10551",0.0375801907983603,0.560987461428262,0.727,0.45,1
"15","AGRN","375790",0.003087919782591,-0.591713248769628,0.091,0.75,1
"16","AHCTF1","25909",0.000297695248567719,-0.755717583064304,0.091,0.8,1
"17","AHCY","191",5.60512851197631e-05,-0.790659522533833,0,0.85,1
"18","AIMP1","9255",3.3726251229926e-05,-0.82131958339363,0.091,0.9,1
"19","AJUBA","84962",0.000487860643574739,-0.589609421120005,0.091,0.8,1
"20","AK2","204",2.39306029672093e-05,-0.740990851912781,0,0.9,0.738713782994783
"21","AKR1A1","10327",0.000781576394867325,-0.768115013105169,0.182,0.95,1
"22","ALDH16A1","126133",0.000549503498704459,-0.601409400134011,0,0.7,1
"23","ALDH1A1","216",0.0177235262255133,0.644187705741572,0.636,0.35,1
"24","ALDOA","226",0.000483260263698593,-0.973739932493966,0.273,0.95,1
"25","ALPK1","80216",0.00378398245224217,-0.550120387277213,0,0.55,1
"26","ALYREF","10189",0.000798366822844324,-0.602914901558262,0.091,0.75,1
"27","AMIGO2","347902",0.00330380983565333,-0.593548412136926,0.182,0.8,1
"28","ANKRD11","29123",0.00723352908994087,-0.552333605781602,0.182,0.75,1
"29","ANKRD9","122416",0.000267919609148747,-0.555640708516295,0,0.75,1
"30","ANLN","54443",2.39306029672093e-05,-1.27335725718548,0,0.9,0.738713782994783
"31","ANO6","196527",0.0025303560794577,-0.602091977563046,0.273,0.85,1
"32","ANP32B","10541",0.0030971376798931,-0.529579381992857,0.636,0.95,1
"33","ANP32E","81611",0.00290653144545702,-0.598902071842499,0.182,0.9,1
"34","ANTXR1","84168",0.000919547793134823,-0.550080278490538,0.091,0.8,1
"35","ANXA2","302",1.08877119057547e-05,-0.899103468818558,0.727,1,0.336092778818742
"36","ANXA5","308",0.00309106183816668,-0.601780605311288,0.091,0.65,1
"37","APH1A","51107",0.00205996910766065,-0.576043900619245,0,0.6,1
"38","APLP2","334",0.00103478879575636,-0.795425107064155,0.273,0.95,1
"39","APP","351",0.00904753455685413,-0.504770757528972,0.545,0.95,1
"40","ARF5","381",0.00108366333684382,-0.521754130413613,0,0.65,1
"41","ARGLU1","55082",0.00212687280568593,-0.654589264729972,0.364,0.9,1
"42","ARHGAP19","84986",0.000549503498704459,-0.616507980484716,0,0.7,1
"43","ARHGAP21","57584",0.000798366822844324,-0.540197640087403,0.091,0.75,1
"44","ARHGDIA","396",0.00419723260847721,-0.637724098450429,0.273,0.95,1
