"","SYMBOL","ENTREZID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"322","TBCA","6902",2.66608436551259e-11,-0.756238177964548,0.593,0.953,8.2299358279008e-07
"323","TIMP3","7078",0.000319630263264933,-0.621062673066494,0.037,0.396,1
"324","TM9SF2","9375",9.79944225770994e-08,-0.63426861861779,0.37,0.925,0.00302498983053248
"325","TMBIM6","7009",1.03648181479921e-07,-0.559967256618445,0.778,0.978,0.00319951571410367
"326","TMCO1","54499",8.38533123317904e-06,-0.515974165876726,0.37,0.838,0.258846789837004
"327","TMED7","51014",3.1437435255944e-09,-0.714612418969825,0.37,0.907,9.70442188915735e-05
"328","TMEM109","79073",1.51622822270974e-07,-0.609053583055887,0,0.576,0.00468044490068271
"329","TMSB10","9168",5.23289574927495e-05,-0.738934742564731,0.37,0.71,1
"330","TNFAIP3","7128",1.85340318256553e-06,0.758292867529137,0.593,0.262,0.0572127028426153
"331","TNFRSF12A","51330",1.6454338950047e-05,0.863417730669306,0.63,0.402,0.507928989049002
"332","TP53INP2","58476",1.04816971346081e-06,-0.655388690729918,0.111,0.586,0.0323559508848217
"333","TPI1","7167",4.91141762816185e-06,-0.579926352678852,0.296,0.798,0.151610550763728
"334","TPM3","7170",2.10500493198164e-07,-0.602093963464806,0.407,0.885,0.00649793972453411
"335","TRAM1","23471",1.07734707185869e-05,-0.504170038945669,0.259,0.766,0.33256626761206
"336","TRIM28","10155",1.10890687377103e-05,-0.504129425693793,0.333,0.807,0.342308462864379
"337","TUBA1A","7846",0.00247820250996556,-0.526431111898145,0.444,0.695,1
"338","TUBB","203068",2.66588174646414e-05,-0.646229691051263,0.333,0.679,0.822931036316016
"339","TUBB4B","10383",1.79721831714871e-05,-0.534689114867809,0.741,0.928,0.554783322320634
"340","TUFT1","7286",2.68699103519659e-08,-0.768879788935891,0.296,0.875,0.000829447262654834
"341","TXNIP","10628",2.02706484009099e-10,0.563231155515578,0.926,0.922,6.25734645487687e-06
"342","UBE2L6","9246",1.41977089339669e-07,0.575720131381177,0.593,0.218,0.00438269077082623
"343","UBE4A","9354",5.18820169597674e-06,-0.571929962098536,0.259,0.76,0.160154598153106
"344","UBL5","59286",9.95829686693585e-08,-0.613293768400646,0.222,0.766,0.00307402665985443
"345","ULK4","54986",1.42669877455395e-05,-0.516036770480055,0.111,0.526,0.440407644717058
"346","VAMP8","8673",2.2227860714975e-07,-0.611264653246915,0.519,0.941,0.00686151832410563
"347","VCP","7415",4.83256885107603e-09,-0.627175454969235,0.556,0.963,0.000149176567863866
"348","VMA21","203547",1.67616048982811e-06,-0.530203565548729,0.259,0.763,0.0517413981605038
"349","VNN2","8875",0.000563756382391545,-0.538610262885809,0.296,0.617,1
"350","VWA1","64856",2.70547972972489e-06,-0.533383139967309,0.074,0.576,0.0835154537768777
"351","WDR49","151790",0.0001739176859091,-0.532158282005206,0.444,0.723,1
"352","WDR83OS","51398",5.57488326736002e-06,-0.521526788172418,0.259,0.766,0.172091071580136
"353","WEE1","7465",2.76729922784336e-06,0.643990268756216,0.667,0.364,0.0854237598642967
"354","WWC1","23286",1.02625523083305e-06,0.575863910370908,0.778,0.595,0.0316794727205853
"355","XPO1","7514",9.73135534980146e-06,0.576733975532505,0.704,0.502,0.300397208293021
"356","YBX1","4904",1.52819499959299e-09,-0.583095688266329,0.667,0.947,4.71738514424359e-05
"357","YBX3","8531",4.06635532781204e-07,-0.640824233469417,0.259,0.751,0.012552432261423
"358","ZBTB7C","201501",3.04966380699994e-06,-0.579149048925316,0.185,0.654,0.0941400720582811
"359","ZC3HAV1","56829",0.0011870345498728,0.519175049893341,0.481,0.277,1
"360","ZDHHC3","51304",2.37665586245289e-06,-0.59213341195594,0.333,0.788,0.0733649898180583
"361","ZFAND2A","90637",1.82436698975887e-08,0.842701803844698,0.778,0.517,0.000563163846068665
"362","ZFP36","7538",2.98264552029597e-08,-0.751001387045109,0.481,0.96,0.000920712845660163
"363","ZNF326","284695",1.44077699125657e-06,-0.548573650439759,0.296,0.798,0.0444753449430989
